,Car,Colour,Price,Links
1382,2022 Jeep Wrangler,,"$69,245",https://www.carpages.ca/new-cars/northwest-territories/yellowknife/2022-jeep-wrangler-8454615/
1383,2022 Chrysler Pacifica,Red,"$63,988",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-chrysler-pacifica-8454231/
1384,2022 Chrysler Pacifica,Black,"$64,108",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-chrysler-pacifica-8454228/
1385,2023 Land Rover Defender,Carpathian Grey Premium Metallic,"$87,045",https://www.carpages.ca/new-cars/nova-scotia/halifax/2023-land-rover-defender-8451468/
1386,2018 Ford F-150,SHADOW BLACK,"$60,019.50",https://www.carpages.ca/used-cars/ontario/nipigon/2018-ford-f-150-8451306/
1387,2022 Audi Q5,Brilliant Black,"$54,250",https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-audi-q5-8451237/
1388,2022 Mercedes-Benz GLE,Obsidian Black Met,"$104,729",https://www.carpages.ca/new-cars/new-brunswick/dieppe/2022-mercedes-benz-gle-8448840/
1389,2022 Tesla Model Y,,"$107,147",https://www.carpages.ca/used-cars/british-columbia/richmond/2022-tesla-model-y-8448432/
1390,2009 Ford Escape,UNKNOWN,"$8,995",https://www.carpages.ca/used-cars/ontario/madoc/2009-ford-escape-8447619/
1391,2016 Ford F-150,RACE RED,"$42,997",https://www.carpages.ca/used-cars/ontario/ottawa/2016-ford-f-150-8447460/
1392,2015 Ford F-150,Bronze Fire Metallic,"$29,997",https://www.carpages.ca/used-cars/ontario/ottawa/2015-ford-f-150-8447457/
1393,2022 Ford F-150,Carbonized Grey Metallic,"$52,533",https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-f-150-8447274/
1394,2020 Toyota RAV4,,"$47,863",https://www.carpages.ca/used-cars/newfoundland-and-labrador/st-john-s/2020-toyota-rav4-8443962/
1395,2022 Audi A5 Sportback,Mythos Black Metallic,"$63,790",https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-audi-a5-sportback-8443692/
1396,2022 Jeep Wrangler,White,"$76,555",https://www.carpages.ca/new-cars/british-columbia/surrey/2022-jeep-wrangler-8442099/
1397,2022 Jeep Wrangler,Black,"$79,700",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-jeep-wrangler-8440875/
1398,2022 RAM 1500,Black,"$63,503",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-ram-1500-8440872/
1399,2022 RAM 1500,White,"$62,958",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-ram-1500-8440866/
1400,2022 Ford Transit,Agate Black,"$70,025",https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-transit-8437857/
1401,2022 Ford Transit,Oxford White,"$52,530",https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-transit-8437842/
1402,2022 Ford Transit,Oxford White,"$52,530",https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-transit-8437839/
1403,2022 Ford Transit,Oxford White,"$52,530",https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-transit-8437836/
1404,2022 Ford Transit,Oxford White,"$52,530",https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-transit-8437833/
1405,2022 Ford Transit,Oxford White,"$52,530",https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-transit-8437830/
1406,2022 Ford Transit,Oxford White,"$52,530",https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-transit-8437827/
1407,2022 Ford F-150,Oxford White,"$39,054",https://www.carpages.ca/new-cars/ontario/new-hamburg/2022-ford-f-150-8437779/
1408,2020 Ford Escape,Agate Black Metallic,"$48,995",https://www.carpages.ca/used-cars/ontario/ottawa/2020-ford-escape-8437761/
1409,2022 Audi Q5,Brilliant Black,"$51,800",https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-audi-q5-8437704/
1410,2022 Audi Q5,Manhattan Gray Metallic,"$52,690",https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-audi-q5-8437701/
1411,2022 Audi Q5,Mythos Black Metallic,"$62,440",https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-audi-q5-8437695/
1412,2022 Jeep Wrangler,White,"$75,555",https://www.carpages.ca/new-cars/british-columbia/surrey/2022-jeep-wrangler-8435988/
1413,2022 Jeep Wrangler,Black,"$76,555",https://www.carpages.ca/new-cars/british-columbia/surrey/2022-jeep-wrangler-8435982/
1414,2022 RAM 1500,,"$62,375",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-ram-1500-8435589/
1415,2022 RAM 1500,Black,"$62,675",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-ram-1500-8435586/
1416,2022 Ford Escape,Rapid Red Metallic Tinted Clearcoat,"$44,144",https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-ford-escape-8432730/
1417,2022 Ford Escape,Oxford White,"$42,544",https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-ford-escape-8427081/
1418,2022 Ford Escape,Iced Blue Silver Metallic,"$39,144",https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-ford-escape-8427066/
1419,2022 Ford Transit,Oxford White,"$52,530",https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-transit-8426781/
1420,2022 Audi Q7,Mythos Black Metallic,"$80,600",https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-audi-q7-8426763/
1421,2022 Audi Q8,Mythos Black Metallic,"$103,200",https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-audi-q8-8426757/
1422,2022 Ford F-150,Antimatter Blue Metallic,"$100,480",https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-f-150-8421197/
1423,2017 Chrysler Pacifica,Blue,"$32,990",https://www.carpages.ca/used-cars/ontario/bolton/2017-chrysler-pacifica-8420048/
1424,2022 Mercedes-Benz E-Class,Nautic Blue Metallic,"$96,939",https://www.carpages.ca/new-cars/new-brunswick/dieppe/2022-mercedes-benz-e-class-8413341/
1425,2022 RAM 1500,Black,"$59,765",https://www.carpages.ca/new-cars/alberta/edmonton/2022-ram-1500-8410833/
1426,2022 RAM 1500,White,"$68,698",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-ram-1500-8404656/
1427,2022 Land Rover Range Rover,Hakuba Silver Metallic,"$103,350",https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-land-rover-range-rover-8401506/
1428,2019 Mitsubishi Outlander,,"$39,494",https://www.carpages.ca/used-cars/newfoundland-and-labrador/st-john-s/2019-mitsubishi-outlander-8401383/
1429,2022 Ford F-150,Agate Black Metallic,"$78,800",https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-ford-f-150-8401350/
1430,2022 Ford Escape,Carbonized Grey Metallic,"$43,694",https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-ford-escape-8401332/
1431,2022 Jeep Wrangler,White,"$78,255",https://www.carpages.ca/new-cars/british-columbia/surrey/2022-jeep-wrangler-8399241/
1432,2022 Jeep Grand Wagoneer,White,"$99,590.25",https://www.carpages.ca/new-cars/british-columbia/surrey/2022-jeep-grand-wagoneer-8399217/
1433,2022 RAM 1500,Black,"$72,705",https://www.carpages.ca/new-cars/british-columbia/surrey/2022-ram-1500-8399214/
1434,2022 Jeep Grand Wagoneer,Black,"$99,590.25",https://www.carpages.ca/new-cars/british-columbia/surrey/2022-jeep-grand-wagoneer-8399208/
1435,2018 Kia NIRO,White,"$31,999",https://www.carpages.ca/used-cars/alberta/edmonton/2018-kia-niro-8399121/
1436,2020 Mercedes-Benz E-Class,Grey,"$89,995",https://www.carpages.ca/used-cars/alberta/edmonton/2020-mercedes-benz-e-class-8398995/
1437,2019 Ford Fusion,Black,"$31,998",https://www.carpages.ca/used-cars/ontario/port-elgin/2019-ford-fusion-8396556/
1438,2022 RAM 1500,Black,"$70,705",https://www.carpages.ca/new-cars/british-columbia/surrey/2022-ram-1500-8394570/
1439,2022 Jeep Wrangler,White,"$78,255",https://www.carpages.ca/new-cars/british-columbia/surrey/2022-jeep-wrangler-8394564/
1440,2022 RAM 1500,White,"$70,570.50",https://www.carpages.ca/new-cars/british-columbia/surrey/2022-ram-1500-8394519/
1441,2022 RAM 1500,White,"$70,570.50",https://www.carpages.ca/new-cars/british-columbia/surrey/2022-ram-1500-8394516/
1442,2022 Jeep Wrangler,White,"$65,646",https://www.carpages.ca/new-cars/british-columbia/surrey/2022-jeep-wrangler-8394495/
1443,2022 Jeep Wrangler,White,"$78,255",https://www.carpages.ca/new-cars/british-columbia/surrey/2022-jeep-wrangler-8394456/
1444,2022 Jeep Wrangler,White,"$78,255",https://www.carpages.ca/new-cars/british-columbia/surrey/2022-jeep-wrangler-8394435/
1445,2022 Jeep Wrangler,Black,"$78,255",https://www.carpages.ca/new-cars/british-columbia/surrey/2022-jeep-wrangler-8394432/
1446,2022 Jeep Wrangler,White,"$78,255",https://www.carpages.ca/new-cars/british-columbia/surrey/2022-jeep-wrangler-8394405/
1447,2022 Jeep Wrangler,Red,"$63,125",https://www.carpages.ca/new-cars/british-columbia/surrey/2022-jeep-wrangler-8394339/
1448,2022 Jeep Grand Wagoneer,Silver,"$98,465",https://www.carpages.ca/new-cars/alberta/edmonton/2022-jeep-grand-wagoneer-8394006/
1449,2022 Jeep Grand Wagoneer,Grey,"$98,465",https://www.carpages.ca/new-cars/alberta/edmonton/2022-jeep-grand-wagoneer-8393991/
1450,2022 Jeep Grand Wagoneer,Grey,"$86,080",https://www.carpages.ca/new-cars/alberta/edmonton/2022-jeep-grand-wagoneer-8393982/
1451,2021 Ford Mustang MACH-E,N/A,"$74,500",https://www.carpages.ca/used-cars/ontario/ingleside/2021-ford-mustang-mach-e-8387655/
1452,2022 Jeep Wrangler,Black,"$73,550",https://www.carpages.ca/new-cars/ontario/huntsville/2022-jeep-wrangler-8387520/
1453,2022 Jeep Grand Wagoneer,Black,"$98,570",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-jeep-grand-wagoneer-8384871/
1454,2022 Jeep Grand Wagoneer,Black,"$98,570",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-jeep-grand-wagoneer-8384868/
1455,2020 Ford Escape,Rapid Red Metallic Tinted Clearcoat,"$48,973.25",https://www.carpages.ca/used-cars/ontario/ottawa/2020-ford-escape-8381817/
1456,2022 Ford Escape,Agate Black Metallic,"$46,819",https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-escape-8381457/
1457,2022 RAM 1500,Silver,"$59,715",https://www.carpages.ca/new-cars/alberta/edmonton/2022-ram-1500-8379639/
1458,2022 RAM 1500,,"$93,455",https://www.carpages.ca/new-cars/alberta/edmonton/2022-ram-1500-8379597/
1459,2022 RAM 1500,White,"$66,440",https://www.carpages.ca/new-cars/alberta/edmonton/2022-ram-1500-8379594/
1460,2022 Land Rover Range Rover,White,"$150,478",https://www.carpages.ca/new-cars/alberta/edmonton/2022-land-rover-range-rover-8374191/
1461,2022 RAM 1500,Silver,"$70,757",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-ram-1500-8373633/
1462,2022 Chrysler Pacifica,Blue,"$63,998",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-chrysler-pacifica-8373630/
1463,2022 RAM 1500,,"$63,448",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-ram-1500-8373627/
1464,2022 RAM 1500,,"$70,757",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-ram-1500-8373624/
1465,2022 RAM 1500,White,"$70,268",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-ram-1500-8373621/
1466,2022 Chrysler Pacifica,Black,"$66,753",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-chrysler-pacifica-8373618/
1467,2022 Jeep Wrangler,Blue,"$73,947",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-jeep-wrangler-8373615/
1468,2022 RAM 1500,Blue,"$63,775",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-ram-1500-8363172/
1469,2022 Jeep Wrangler,,"$70,560",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-jeep-wrangler-8363154/
1470,2022 Kia EV6,Runway Red,"$60,819.22",https://www.carpages.ca/new-cars/ontario/north-york/2022-kia-ev6-8351625/
1471,2022 RAM 1500,White,"$60,055",https://www.carpages.ca/new-cars/alberta/edmonton/2022-ram-1500-8334252/
1472,2022 Ford Escape,Carbonized Grey Metallic,"$41,844",https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-escape-8328291/
1473,2022 Ford Escape,ICONIC SILVER,"$41,844",https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-escape-8328183/
1474,2022 Jeep Wrangler,White,"$83,369",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-jeep-wrangler-8325759/
1475,2022 Ford F-150,Agate Black,"$112,345",https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-f-150-8325678/
1476,2022 Ford F-150,Antimatter Blue Metallic,"$100,505",https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-f-150-8323290/
1477,2022 Jeep Wrangler,White,"$78,395",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-jeep-wrangler-8321223/
1478,2022 Ford F-150,Carbonized Grey Metallic,"$71,295",https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-f-150-8320878/
1479,2022 Ford Escape,Carbonized Grey Metallic,"$50,844",https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-escape-8316129/
1480,2021 Ford F-150,Cial Dealer Account Adjustm,"$61,979",https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2021-ford-f-150-8315688/
1481,2022 Ford Escape,STAR WHITE MET TRI-COAT,"$42,944",https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-escape-8314272/
1482,2022 Jeep Wrangler,Black,"$67,415",https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-jeep-wrangler-8312841/
1483,2022 Ford F-150,Agate Black Metallic,"$100,260",https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-f-150-8312580/
1484,2022 Ford F-150,Iconic Silver Metallic,"$85,675",https://www.carpages.ca/new-cars/manitoba/treherne/2022-ford-f-150-8308329/
1485,2022 Land Rover Range Rover,Fuji White,"$107,315",https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-land-rover-range-rover-8269833/
1486,2022 Jeep Grand Wagoneer,Silver,"$96,475",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-jeep-grand-wagoneer-8268066/
1487,2022 Lincoln Corsair,Red Carpet,"$73,295",https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-lincoln-corsair-8266083/
1488,2022 Audi Q7,Glacier White Metallic,"$91,050",https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-audi-q7-8256111/
1489,2022 Audi Q7,Daytona Gray Pearl Effect,"$104,900",https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-audi-q7-8256110/
1490,2020 Ford Fusion,,"$31,499",https://www.carpages.ca/used-cars/manitoba/brandon/2020-ford-fusion-8256005/
1491,2022 Porsche Taycan,,"$175,400",https://www.carpages.ca/new-cars/alberta/edmonton/2022-porsche-taycan-8255568/
1492,2022 Ford F-150,Black,"$65,240",https://www.carpages.ca/new-cars/ontario/kitchener/2022-ford-f-150-8249418/
1493,2022 Jeep Grand Wagoneer,Grey,"$91,475",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-jeep-grand-wagoneer-8245152/
1494,2022 Ford F-150,Black,"$98,680",https://www.carpages.ca/new-cars/manitoba/brandon/2022-ford-f-150-8232462/
1495,2021 Jeep Wrangler,Black,"$63,575",https://www.carpages.ca/new-cars/northwest-territories/yellowknife/2021-jeep-wrangler-8203884/
1496,2022 Jeep Grand Wagoneer,Red,"$89,970",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-jeep-grand-wagoneer-8194851/
1497,2022 Kia Sorento,Aurora Black,"$55,280.61",https://www.carpages.ca/new-cars/manitoba/brandon/2022-kia-sorento-8191395/
1498,2020 Ford Escape,Gray,"$38,987",https://www.carpages.ca/used-cars/ontario/ottawa/2020-ford-escape-8172034/
1499,2022 Ford F-150,Antimatter Blue Metallic,"$98,930",https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-f-150-8146018/
1500,2022 Land Rover Defender,Tasman Blue Metallic,"$90,745",https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-land-rover-defender-8134768/
1501,2022 Land Rover Discovery,N/A,"$99,652",https://www.carpages.ca/new-cars/alberta/edmonton/2022-land-rover-discovery-8127379/
1502,2022 Audi A4,Ibis White,"$51,700",https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-audi-a4-8118421/
1503,2022 Ford Escape,Agate Black,"$39,664",https://www.carpages.ca/new-cars/ontario/peterborough/2022-ford-escape-8111983/
1504,2022 Audi Q5,Mythos Black Metallic,"$62,890",https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-audi-q5-8107219/
1505,2022 RAM 1500,White,"$74,875",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-ram-1500-8100772/
1506,2022 RAM 1500,Silver,"$74,697",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-ram-1500-8089132/
1507,2022 RAM 1500,,"$74,697",https://www.carpages.ca/new-cars/british-columbia/richmond/2022-ram-1500-8089129/
1508,2022 Land Rover Range Rover,N/A,"$122,772",https://www.carpages.ca/new-cars/alberta/edmonton/2022-land-rover-range-rover-8058256/
1509,2022 Land Rover Range Rover,N/A,"$147,833",https://www.carpages.ca/new-cars/alberta/edmonton/2022-land-rover-range-rover-8049511/
1510,2022 Hyundai KONA,SURFY BLUE W/ PHANTOM BLACK ROOF,"$46,074",https://www.carpages.ca/new-cars/quebec/saint-jean-sur-richelieu/2022-hyundai-kona-7978841/
1511,2022 Land Rover Range Rover,N/A,"$148,026",https://www.carpages.ca/new-cars/alberta/edmonton/2022-land-rover-range-rover-7922142/
1512,2022 Land Rover Range Rover,N/A,"$148,333",https://www.carpages.ca/new-cars/alberta/edmonton/2022-land-rover-range-rover-7922127/
1513,2022 Toyota Venza,Blizzard Pearl,"$41,431",https://www.carpages.ca/new-cars/alberta/high-river/2022-toyota-venza-7778010/
1514,2022 Hyundai Santa Fe,NOIR ABYSSE (MET),"$50,724",https://www.carpages.ca/new-cars/quebec/saint-jean-sur-richelieu/2022-hyundai-santa-fe-7769514/
1515,2021 Ford Escape,Antimatter Blue Metallic,"$39,544",https://www.carpages.ca/new-cars/ontario/burlington/2021-ford-escape-7343060/
1516,2021 Audi Q5,Ultra Blue Metallic,"$67,085",https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-audi-q5-7204295/
1517,2021 Ford Escape,Antimatter Blue Metallic,"$36,944",https://www.carpages.ca/new-cars/ontario/burlington/2021-ford-escape-7183595/
1518,2018 Ford Focus,SHADOW BLACK,"$20,997",https://www.carpages.ca/used-cars/ontario/ottawa/2018-ford-focus-6636512/
1519,2021 Ford Escape,White,"$38,344",https://www.carpages.ca/new-cars/ontario/burlington/2021-ford-escape-6558669/
1520,2021 Audi Q5,Manhattan Gray Metallic,"$46,990",https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-audi-q5-6365135/
1521,2020 Land Rover Defender,1AG SANTORINI BLACK,"$97,990",https://www.carpages.ca/new-cars/nova-scotia/halifax/2020-land-rover-defender-5874177/
1522,2019 Tesla Model 3,Grey,$CALL,https://www.carpages.ca/used-cars/nova-scotia/yarmouth/2019-tesla-model-3-8476452/
1523,2021 Lexus UX,,$CALL,https://www.carpages.ca/used-cars/ontario/chatham/2021-lexus-ux-8476317/
1524,2021 Ford F-150,Gray,$CALL,https://www.carpages.ca/used-cars/new-brunswick/woodstock/2021-ford-f-150-8476281/
1525,2014 Ford Fusion,White,$CALL,https://www.carpages.ca/used-cars/alberta/lacombe/2014-ford-fusion-8475438/
1526,2022 Audi Q5,Mythos Black Metallic,$CALL,https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-audi-q5-8475387/
1527,2022 Audi Q5,Glacier White Metallic,$CALL,https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-audi-q5-8475384/
1528,2021 Jeep Wrangler,Red,$CALL,https://www.carpages.ca/used-cars/british-columbia/surrey/2021-jeep-wrangler-8474622/
1529,2021 Ford F-150,Black,$CALL,https://www.carpages.ca/used-cars/nova-scotia/dayton/2021-ford-f-150-8473656/
1530,2021 Land Rover Defender,Grey,$CALL,https://www.carpages.ca/used-cars/alberta/edmonton/2021-land-rover-defender-8469294/
1531,2021 Tesla Model Y,Blue,$CALL,https://www.carpages.ca/used-cars/british-columbia/coquitlam/2021-tesla-model-y-8468469/
1532,2020 Lexus UX,,$CALL,https://www.carpages.ca/used-cars/ontario/chatham/2020-lexus-ux-8468169/
1533,2020 Lexus UX,,$CALL,https://www.carpages.ca/used-cars/ontario/chatham/2020-lexus-ux-8468166/
1534,2022 Hyundai IONIQ,Shooting-Star Gray,$CALL,https://www.carpages.ca/new-cars/ontario/toronto/2022-hyundai-ioniq-8464857/
1535,2022 Ford F-150,ATLAS BLUE,$CALL,https://www.carpages.ca/new-cars/ontario/pembroke/2022-ford-f-150-8458344/
1536,2022 BMW 330e,,$CALL,https://www.carpages.ca/new-cars/ontario/chatham/2022-bmw-330e-8452041/
1537,2021 Ford F-150,Black,$CALL,https://www.carpages.ca/used-cars/new-brunswick/woodstock/2021-ford-f-150-8438991/
1538,2007 Saturn Vue,,$CALL,https://www.carpages.ca/used-cars/british-columbia/sechelt/2007-saturn-vue-8389107/
1539,2018 Ford F-150,Ingot Silver Metallic,$CALL,https://www.carpages.ca/used-cars/ontario/nipigon/2018-ford-f-150-8376207/
